"","Probe","NCBIid","GeneSymbol","GeneName","pvalue","corrected_pvalue","rank","contrast_121770_coefficient","contrast_121770_log2fc","contrast_121770_tstat","contrast_121770_pvalue","contrast_121772_coefficient","contrast_121772_log2fc","contrast_121772_tstat","contrast_121772_pvalue"
"845",8228,8228,"PNPLA4","patatin like phospholipase domain containing 4",8.123e-08,2.113e-06,0.0384,-9.8977,-9.8977,-13.9729,5.465e-08,-2.5387,-2.5387,-9.1253,3.134e-06
"846",51309,51309,"ARMCX1","armadillo repeat containing X-linked 1",8.154e-08,2.119e-06,0.0385,-10.5267,-10.5267,-15.4238,2.077e-08,-0.3904,-0.3904,-1.912,0.0843
"847",4810,4810,"NHS","NHS actin remodeling regulator",8.168e-08,2.12e-06,0.0385,-4.0307,-4.0307,-14.9808,2.766e-08,-1.905,-1.905,-9.5029,2.156e-06
"848",23086,23086,"EXPH5","exophilin 5",8.19e-08,2.122e-06,0.0386,-3.7729,-3.7729,-4.4602,0.0012,5.0319,5.0319,9.8823,1.498e-06
"849",6017,6017,"RLBP1","retinaldehyde binding protein 1",8.198e-08,2.122e-06,0.0386,8.1192,8.1192,10.5884,7.843e-07,0.8414,0.8414,0.9159,0.3808
"850",286,286,"ANK1","ankyrin 1",8.209e-08,2.123e-06,0.0387,-1.3861,-1.3861,-6.199,9.264e-05,-3.6643,-3.6643,-15.1417,2.49e-08
"851",6469,6469,"SHH","sonic hedgehog signaling molecule",8.275e-08,2.135e-06,0.0388,-8.336,-8.336,-11.3282,4.135e-07,-6.5184,-6.5184,-12.2248,1.994e-07
"852",84267,84267,"QNG1","Q-nucleotide N-glycosylase 1",8.273e-08,2.135e-06,0.0387,-0.8346,-0.8346,-0.7977,0.4432,7.9908,7.9908,10.4071,9.228e-07
"853",10410,10410,"IFITM3","interferon induced transmembrane protein 3",8.294e-08,2.137e-06,0.0388,-6.4315,-6.4315,-14.3717,4.153e-08,-3.0454,-3.0454,-9.8945,1.481e-06
"854",57596,57596,"BEGAIN","brain enriched guanylate kinase associated",8.302e-08,2.137e-06,0.0389,6.9012,6.9012,9.9419,1.417e-06,0.9862,0.9862,1.2594,0.2359
"855",3614,3614,"IMPDH1","inosine monophosphate dehydrogenase 1",8.322e-08,2.139e-06,0.0389,3.9548,3.9548,14.3276,4.279e-08,2.0987,2.0987,7.5861,1.654e-05
"856",3437,3437,"IFIT3","interferon induced protein with tetratricopeptide repeats 3",8.332e-08,2.14e-06,0.0389,-6.4458,-6.4458,-13.2922,8.884e-08,-3.6249,-3.6249,-11.1995,4.61e-07
"857",386618,386618,"KCTD4","potassium channel tetramerization domain containing 4",8.503e-08,2.181e-06,0.039,-2.7102,-2.7102,-3.5094,0.0055,5.0375,5.0375,10.0237,1.312e-06
"858",8633,8633,"UNC5C","unc-5 netrin receptor C",8.524e-08,2.181e-06,0.0391,-2,-2,-7.6573,1.523e-05,-4.5929,-4.5929,-15.265,2.3e-08
"859",23705,23705,"CADM1","cell adhesion molecule 1",8.523e-08,2.181e-06,0.039,-3.6268,-3.6268,-15.2726,2.289e-08,-1.0622,-1.0622,-5.5104,2e-04
"860",56243,56243,"KIAA1217","KIAA1217",8.545e-08,2.184e-06,0.0391,-3.0427,-3.0427,-13.1148,1.012e-07,0.141,0.141,0.7928,0.4459
"861",9289,9289,"ADGRG1","adhesion G protein-coupled receptor G1",8.57e-08,2.188e-06,0.0392,4.849,4.849,13.535,7.451e-08,2.1842,2.1842,6.0304,1e-04
"862",716,716,"C1S","complement C1s",8.659e-08,2.208e-06,0.0392,-4.4061,-4.4061,-11.6628,3.132e-07,-4.3299,-4.3299,-13.171,9.709e-08
"863",53947,53947,"A4GALT","alpha 1,4-galactosyltransferase (P blood group)",8.683e-08,2.211e-06,0.0393,2.5125,2.5125,4.0549,0.0022,6.4611,6.4611,11.614,3.26e-07
"864",4681,4681,"NBL1","NBL1, DAN family BMP antagonist",8.735e-08,2.219e-06,0.0394,-7.0603,-7.0603,-13.6545,6.841e-08,-2.937,-2.937,-10.197,1.118e-06
"865",134285,134285,"TMEM171","transmembrane protein 171",8.748e-08,2.219e-06,0.0394,-9.5378,-9.5378,-14.0273,5.262e-08,-2.3056,-2.3056,-8.7413,4.645e-06
"866",6262,6262,"RYR2","ryanodine receptor 2",8.73e-08,2.219e-06,0.0393,2.9236,2.9236,4.6914,8e-04,6.5651,6.5651,11.5668,3.389e-07
"867",56849,56849,"TCEAL7","transcription elongation factor A like 7",8.751e-08,2.219e-06,0.0394,-10.4376,-10.4376,-14.7155,3.295e-08,0.2618,0.2618,1.2163,0.2512
"868",4916,4916,"NTRK3","neurotrophic receptor tyrosine kinase 3",8.784e-08,2.225e-06,0.0395,-10.3311,-10.3311,-12.876,1.209e-07,-2.9543,-2.9543,-10.0886,1.235e-06
"869",23220,23220,"DTX4","deltex E3 ubiquitin ligase 4",8.809e-08,2.225e-06,0.0395,-5.016,-5.016,-12.9641,1.132e-07,-3.4067,-3.4067,-11.756,2.902e-07
"870",54913,54913,"RPP25","ribonuclease P and MRP subunit p25",8.813e-08,2.225e-06,0.0396,2.7792,2.7792,8.797,4.384e-06,-1.3128,-1.3128,-3.5582,0.005
"871",158511,158511,"CSAG1","chondrosarcoma associated gene 1",8.817e-08,2.225e-06,0.0396,6.786,6.786,10.8891,6.019e-07,2.3841,2.3841,3.5568,0.005
"872",5046,5046,"PCSK6","proprotein convertase subtilisin/kexin type 6",8.865e-08,2.234e-06,0.0397,3.4106,3.4106,8.5578,5.633e-06,-2.619,-2.619,-4.996,5e-04
"873",7504,7504,"XK","X-linked Kx blood group antigen, Kell and VPS13A binding protein",8.871e-08,2.234e-06,0.0397,3.4152,3.4152,4.1495,0.0019,8.4055,8.4055,11.7559,2.903e-07
"874",80020,80020,"FOXRED2","FAD dependent oxidoreductase domain containing 2",8.896e-08,2.237e-06,0.0398,2.339,2.339,10.5945,7.8e-07,-0.2781,-0.2781,-1.2173,0.2508
"875",79056,79056,"PRRG4","proline rich and Gla domain 4",8.992e-08,2.259e-06,0.0398,-10.7776,-10.7776,-15.2669,2.297e-08,-0.3532,-0.3532,-1.6788,0.1235
"876",5140,5140,"PDE3B","phosphodiesterase 3B",9.025e-08,2.262e-06,0.0399,3.3728,3.3728,8.3987,6.675e-06,-2.6939,-2.6939,-5.0357,5e-04
"877",51299,51299,"NRN1","neuritin 1",9.023e-08,2.262e-06,0.0399,-6.581,-6.581,-13.8225,6.073e-08,0.3866,0.3866,1.7157,0.1163
"878",59,59,"ACTA2","actin alpha 2, smooth muscle",9.09e-08,2.276e-06,0.0399,-1.5125,-1.5125,-4.8014,7e-04,-5.7858,-5.7858,-15.2202,2.367e-08
"879",100289097,100289097,"FRG1CP","FSHD region gene 1 family member C, pseudogene",9.12e-08,2.281e-06,0.04,0.8499,0.8499,2.7237,0.021,-8.1166,-8.1166,-13.303,8.814e-08
"880",79442,79442,"LRRC2","leucine rich repeat containing 2",9.192e-08,2.295e-06,0.04,-2.7114,-2.7114,-2.5059,0.0307,7.3899,7.3899,10.4801,8.641e-07
"881",302,302,"ANXA2","annexin A2",9.198e-08,2.295e-06,0.0401,-3.2044,-3.2044,-14.9024,2.912e-08,-0.8608,-0.8608,-4.7152,8e-04
"882",148170,148170,"CDC42EP5","CDC42 effector protein 5",9.405e-08,2.344e-06,0.0401,-6.5527,-6.5527,-10.3113,1.007e-06,-7.9852,-7.9852,-12.4594,1.661e-07
"883",114991,114991,"ZNF618","zinc finger protein 618",9.429e-08,2.344e-06,0.0402,-0.946,-0.946,-4.4571,0.0012,-3.573,-3.573,-15.1832,2.424e-08
"884",54101,54101,"RIPK4","receptor interacting serine/threonine kinase 4",9.439e-08,2.344e-06,0.0403,-1.1865,-1.1865,-1.0297,0.3269,8.5299,8.5299,10.2404,1.074e-06
"885",169611,169611,"OLFML2A","olfactomedin like 2A",9.424e-08,2.344e-06,0.0402,-7.5396,-7.5396,-13.7912,6.209e-08,-2.9831,-2.9831,-9.6625,1.847e-06
"886",1040,1040,"CDS1","CDP-diacylglycerol synthase 1",9.468e-08,2.349e-06,0.0403,-6.1762,-6.1762,-7.5941,1.639e-05,3.5129,3.5129,9.1388,3.092e-06
"887",7164,7164,"TPD52L1","TPD52 like 1",9.561e-08,2.369e-06,0.0404,-3.8564,-3.8564,-8.082,9.429e-06,2.1667,2.1667,7.4128,2.026e-05
"888",2982,2982,"GUCY1A1","guanylate cyclase 1 soluble subunit alpha 1",9.616e-08,2.38e-06,0.0404,-8.474,-8.474,-11.4433,3.755e-07,-5.508,-5.508,-11.6084,3.275e-07
"889",6584,6584,"SLC22A5","solute carrier family 22 member 5",9.644e-08,2.382e-06,0.0405,-5.2243,-5.2243,-12.8247,1.257e-07,0.61,0.61,2.6822,0.0226
"890",10211,10211,"FLOT1","flotillin 1",9.64e-08,2.382e-06,0.0404,0.2136,0.2136,0.9196,0.379,2.5178,2.5178,12.2598,1.94e-07
"891",2195,2195,"FAT1","FAT atypical cadherin 1",9.705e-08,2.394e-06,0.0405,-2.2918,-2.2918,-14.277,4.43e-08,-1.6769,-1.6769,-11.6242,3.233e-07
"892",93550,93550,"ZFAND4","zinc finger AN1-type containing 4",9.755e-08,2.404e-06,0.0406,0.7087,0.7087,2.3512,0.0401,-8.3649,-8.3649,-13.5012,7.635e-08
"893",6517,6517,"SLC2A4","solute carrier family 2 member 4",9.788e-08,2.409e-06,0.0406,8.0203,8.0203,10.4249,9.081e-07,0.8459,0.8459,0.9191,0.3793
"894",143903,143903,"LAYN","layilin",9.814e-08,2.409e-06,0.0407,-5.0271,-5.0271,-9.8984,1.476e-06,1.8191,1.8191,6.4911,6.318e-05
"895",57216,57216,"VANGL2","VANGL planar cell polarity protein 2",9.83e-08,2.409e-06,0.0408,0.766,0.766,2.6549,0.0237,-6.4839,-6.4839,-13.0538,1.059e-07
"896",862,862,"RUNX1T1","RUNX1 partner transcriptional co-repressor 1",9.823e-08,2.409e-06,0.0408,-9.2297,-9.2297,-13.1323,9.99e-08,-2.7967,-2.7967,-9.8538,1.539e-06
"897",7099,7099,"TLR4","toll like receptor 4",9.817e-08,2.409e-06,0.0407,-11.0381,-11.0381,-14.7362,3.25e-08,0.117,0.117,0.5653,0.5841
"898",54996,54996,"MTARC2","mitochondrial amidoxime reducing component 2",9.854e-08,2.412e-06,0.0408,0.7822,0.7822,0.7654,0.4613,8.6838,8.6838,11.1759,4.703e-07
"899",5021,5021,"OXTR","oxytocin receptor",9.958e-08,2.435e-06,0.0409,-4.4432,-4.4432,-13.0026,1.1e-07,-3.143,-3.143,-11.7714,2.866e-07
"900",79887,79887,"PLBD1","phospholipase B domain containing 1",1.001e-07,2.444e-06,0.0409,-2.6699,-2.6699,-2.7434,0.0203,6.4476,6.4476,10.076,1.25e-06
"901",100505738,100505738,"MIR4458HG","MIR4458 host gene",1.002e-07,2.444e-06,0.041,2.8365,2.8365,7.2634,2.419e-05,-6.1109,-6.1109,-8.8795,4.025e-06
"902",3732,3732,"CD82","CD82 molecule",1.007e-07,2.455e-06,0.041,-4.5453,-4.5453,-15.1181,2.529e-08,-1.0142,-1.0142,-5.0343,5e-04
"903",347733,347733,"TUBB2B","tubulin beta 2B class IIb",1.011e-07,2.46e-06,0.0411,2.7377,2.7377,14.5609,3.654e-08,1.2349,1.2349,6.6996,4.84e-05
"904",55605,55605,"KIF21A","kinesin family member 21A",1.011e-07,2.46e-06,0.0411,3.1521,3.1521,15.02,2.696e-08,1.962,1.962,9.5432,2.073e-06
"905",261729,261729,"STEAP2","STEAP2 metalloreductase",1.015e-07,2.461e-06,0.0412,-2.3949,-2.3949,-3.6693,0.0042,4.3006,4.3006,9.8332,1.57e-06
"906",3106,3106,"HLA-B","major histocompatibility complex, class I, B",1.015e-07,2.461e-06,0.0412,-8.5945,-8.5945,-15.1078,2.546e-08,-0.7551,-0.7551,-2.6636,0.0233
"907",476,476,"ATP1A1","ATPase Na+/K+ transporting subunit alpha 1",1.015e-07,2.461e-06,0.0413,0.0149,0.0149,0.0702,0.9454,2.2312,2.2312,11.9127,2.557e-07
"908",3783,3783,"KCNN4","potassium calcium-activated channel subfamily N member 4",1.02e-07,2.47e-06,0.0413,-2.6117,-2.6117,-8.0048,1.027e-05,1.6217,1.6217,6.8218,4.151e-05
"909",715,715,"C1R","complement C1r",1.023e-07,2.472e-06,0.0413,-6.1186,-6.1186,-14.9839,2.76e-08,-1.4661,-1.4661,-6.3149,7.948e-05
"910",57549,57549,"IGSF9","immunoglobulin superfamily member 9",1.025e-07,2.472e-06,0.0414,4.0829,4.0829,8.2075,8.213e-06,-3.7729,-3.7729,-5.3071,3e-04
"911",57224,57224,"NHSL1","NHS like 1",1.025e-07,2.472e-06,0.0415,1.5377,1.5377,9.2791,2.687e-06,-0.6492,-0.6492,-3.9081,0.0028
"912",80321,80321,"CEP70","centrosomal protein 70",1.024e-07,2.472e-06,0.0414,-10.5295,-10.5295,-14.3281,4.278e-08,0.4253,0.4253,1.9501,0.0791
"913",10241,10241,"CALCOCO2","calcium binding and coiled-coil domain 2",1.027e-07,2.473e-06,0.0415,-1.5431,-1.5431,-8.1087,9.155e-06,0.9202,0.9202,5.7213,2e-04
"914",56925,56925,"LXN","latexin",1.03e-07,2.479e-06,0.0416,-6.494,-6.494,-10.1988,1.116e-06,-8.7985,-8.7985,-12.3681,1.783e-07
"915",285175,285175,"UNC80","unc-80 homolog, NALCN channel complex subunit",1.037e-07,2.491e-06,0.0416,-2.2346,-2.2346,-6.8136,4.194e-05,-9.0065,-9.0065,-14.4379,3.97e-08
"916",50944,50944,"SHANK1","SH3 and multiple ankyrin repeat domains 1",1.039e-07,2.492e-06,0.0417,5.7788,5.7788,9.1202,3.15e-06,-2.1022,-2.1022,-2.5633,0.0278
"917",11343,11343,"MGLL","monoglyceride lipase",1.038e-07,2.492e-06,0.0417,-9.674,-9.674,-12.843,1.239e-07,-2.8271,-2.8271,-9.6187,1.927e-06
"918",56112,56112,"PCDHGA3","protocadherin gamma subfamily A, 3",1.042e-07,2.496e-06,0.0418,-4.2081,-4.2081,-10.3741,9.509e-07,-5.4453,-5.4453,-13.1435,9.908e-08
"919",203427,203427,"SLC25A43","solute carrier family 25 member 43",1.05e-07,2.511e-06,0.0418,-7.0501,-7.0501,-13.0021,1.1e-07,0.8117,0.8117,3.4222,0.0063
"920",9920,9920,"KBTBD11","kelch repeat and BTB domain containing 11",1.051e-07,2.512e-06,0.0418,2.725,2.725,7.3743,2.12e-05,-3.5303,-3.5303,-6.8867,3.828e-05
"921",152789,152789,"JAKMIP1","janus kinase and microtubule interacting protein 1",1.054e-07,2.517e-06,0.0419,9.4535,9.4535,10.147,1.17e-06,1.4352,1.4352,1.2891,0.2258
"922",10981,10981,"RAB32","RAB32, member RAS oncogene family",1.062e-07,2.532e-06,0.0419,-4.9097,-4.9097,-14.2209,4.603e-08,-0.2339,-0.2339,-1.1103,0.2923
"923",79658,79658,"ARHGAP10","Rho GTPase activating protein 10",1.071e-07,2.552e-06,0.042,-10.6482,-10.6482,-15.0247,2.687e-08,-0.7388,-0.7388,-3.3652,0.007
"924",4060,4060,"LUM","lumican",1.073e-07,2.553e-06,0.042,-6.0529,-6.0529,-11.0329,5.315e-07,-5.5696,-5.5696,-12.2642,1.934e-07
"925",5744,5744,"PTHLH","parathyroid hormone like hormone",1.079e-07,2.564e-06,0.0421,-6.0124,-6.0124,-12.6872,1.395e-07,0.7722,0.7722,3.2194,0.0089
"926",79784,79784,"MYH14","myosin heavy chain 14",1.081e-07,2.564e-06,0.0421,11.0939,11.0939,14.8321,3.05e-08,11.1766,11.1766,15.0221,2.692e-08
"927",5920,5920,"PLAAT4","phospholipase A and acyltransferase 4",1.086e-07,2.564e-06,0.0423,-8.2544,-8.2544,-13.6646,6.792e-08,-2.4056,-2.4056,-8.8226,4.269e-06
"928",92745,92745,"SLC38A5","solute carrier family 38 member 5",1.083e-07,2.564e-06,0.0422,-3.4334,-3.4334,-5.9314,1e-04,3.2149,3.2149,9.0164,3.5e-06
"929",90627,90627,"STARD13","StAR related lipid transfer domain containing 13",1.086e-07,2.564e-06,0.0422,-3.828,-3.828,-14.667,3.403e-08,-0.6071,-0.6071,-3.2869,0.008
"930",92312,92312,"MEX3A","mex-3 RNA binding family member A",1.087e-07,2.564e-06,0.0424,1.028,1.028,4.4918,0.0011,-2.4383,-2.4383,-9.4886,2.186e-06
"931",57232,57232,"ZNF630","zinc finger protein 630",1.086e-07,2.564e-06,0.0423,-6.0369,-6.0369,-7.8976,1.158e-05,3.0659,3.0659,8.0491,9.78e-06
"932",57045,57045,"TWSG1","twisted gastrulation BMP signaling modulator 1",1.086e-07,2.564e-06,0.0423,-2.8325,-2.8325,-12.8629,1.221e-07,-2.5143,-2.5143,-12.7351,1.345e-07
"933",392617,392617,"ELFN1","extracellular leucine rich repeat and fibronectin type III domain containing 1",1.091e-07,2.568e-06,0.0425,-1.769,-1.769,-5.736,2e-04,-9.0168,-9.0168,-14.7344,3.254e-08
"934",100129543,100129543,"ZNF730","zinc finger protein 730",1.09e-07,2.568e-06,0.0424,0.1202,0.1202,0.4132,0.688,-9.3541,-9.3541,-14.2056,4.652e-08
"935",10382,10382,"TUBB4A","tubulin beta 4A class IVa",1.097e-07,2.578e-06,0.0425,8.1794,8.1794,14.2802,4.42e-08,6.836,6.836,11.9176,2.546e-07
"936",8326,8326,"FZD9","frizzled class receptor 9",1.098e-07,2.578e-06,0.0426,5.4277,5.4277,8.718,4.759e-06,-3.9909,-3.9909,-4.398,0.0013
"937",7284,7284,"TUFM","Tu translation elongation factor, mitochondrial",1.099e-07,2.578e-06,0.0426,2.6274,2.6274,14.2866,4.401e-08,1.1027,1.1027,6.1096,1e-04
"938",653,653,"BMP5","bone morphogenetic protein 5",1.11e-07,2.603e-06,0.0427,2.9447,2.9447,7.1529,2.763e-05,-5.5182,-5.5182,-8.1746,8.514e-06
"939",63827,63827,"BCAN","brevican",1.113e-07,2.606e-06,0.0427,6.7757,6.7757,10.3782,9.473e-07,2.2622,2.2622,3.2272,0.0088
"940",284293,284293,"HMSD","histocompatibility minor serpin domain containing",1.118e-07,2.614e-06,0.0428,-1.7103,-1.7103,-2.0148,0.071,5.9418,5.9418,9.9706,1.379e-06
"941",11322,11322,"TMC6","transmembrane channel like 6",1.119e-07,2.614e-06,0.0428,8.2773,8.2773,9.7918,1.633e-06,2.8184,2.8184,3.0848,0.0113
"942",238,238,"ALK","ALK receptor tyrosine kinase",1.122e-07,2.619e-06,0.0428,8.7737,8.7737,9.0783,3.287e-06,1.6949,1.6949,1.5986,0.1403
"943",91608,91608,"RASL10B","RAS like family 10 member B",1.125e-07,2.622e-06,0.0429,3.8047,3.8047,11.4096,3.862e-07,0.8178,0.8178,2.3061,0.0433
"944",57683,57683,"ZDBF2","zinc finger DBF-type containing 2",1.127e-07,2.624e-06,0.0429,-8.0655,-8.0655,-14.8838,2.948e-08,-0.5398,-0.5398,-2.4459,0.034
"945",55515,55515,"ASIC4","acid sensing ion channel subunit family member 4",1.128e-07,2.625e-06,0.043,8.241,8.241,9.7599,1.683e-06,1.9183,1.9183,2.0298,0.0692
"946",60598,60598,"KCNK15","potassium two pore domain channel subfamily K member 15",1.136e-07,2.637e-06,0.0431,-7.523,-7.523,-10.7818,6.611e-07,-6.2064,-6.2064,-11.8583,2.671e-07
"947",4293,4293,"MAP3K9","mitogen-activated protein kinase kinase kinase 9",1.135e-07,2.637e-06,0.043,-7.0286,-7.0286,-11.6089,3.274e-07,1.3536,1.3536,5.1893,4e-04
"948",9638,9638,"FEZ1","fasciculation and elongation protein zeta 1",1.142e-07,2.638e-06,0.0433,-0.5797,-0.5797,-2.5115,0.0304,-3.7975,-3.7975,-14.2785,4.425e-08
"949",23179,23179,"RGL1","ral guanine nucleotide dissociation stimulator like 1",1.138e-07,2.638e-06,0.0431,-2.3523,-2.3523,-11.7747,2.858e-07,-2.5112,-2.5112,-13.6108,7.058e-08
"950",338773,338773,"TMEM119","transmembrane protein 119",1.141e-07,2.638e-06,0.0432,-8.0636,-8.0636,-10.2909,1.026e-06,-9.3416,-9.3416,-11.7861,2.832e-07
"951",120114,120114,"FAT3","FAT atypical cadherin 3",1.142e-07,2.638e-06,0.0433,-10.3919,-10.3919,-14.613,3.528e-08,-1.3203,-1.3203,-5.8736,1e-04
"952",8884,8884,"SLC5A6","solute carrier family 5 member 6",1.142e-07,2.638e-06,0.0432,2.2545,2.2545,9.7915,1.633e-06,-0.4149,-0.4149,-1.7046,0.1184
"953",4860,4860,"PNP","purine nucleoside phosphorylase",1.149e-07,2.65e-06,0.0433,4.1181,4.1181,14.5088,3.784e-08,2.6635,2.6635,9.4428,2.287e-06
"954",54149,54149,"C21orf91","chromosome 21 open reading frame 91",1.158e-07,2.67e-06,0.0434,-11.5213,-11.5213,-14.919,2.88e-08,-0.4726,-0.4726,-2.2573,0.0471
"955",54734,54734,"RAB39A","RAB39A, member RAS oncogene family",1.161e-07,2.67e-06,0.0434,5.6161,5.6161,9.6697,1.835e-06,0.1419,0.1419,0.2116,0.8366
"956",9749,9749,"PHACTR2","phosphatase and actin regulator 2",1.161e-07,2.67e-06,0.0435,-4.4931,-4.4931,-14.2223,4.599e-08,-2.1678,-2.1678,-9.4338,2.307e-06
"957",79817,79817,"MOB3B","MOB kinase activator 3B",1.166e-07,2.678e-06,0.0435,1.7989,1.7989,6.2564,8.585e-05,-2.6581,-2.6581,-7.5756,1.674e-05
"958",64856,64856,"VWA1","von Willebrand factor A domain containing 1",1.167e-07,2.678e-06,0.0436,6.6663,6.6663,9.9503,1.406e-06,1.4026,1.4026,1.8843,0.0883
"959",201161,201161,"CENPV","centromere protein V",1.177e-07,2.698e-06,0.0436,3.4703,3.4703,13.0468,1.064e-07,1.3573,1.3573,5.0311,5e-04
"960",5992,5992,"RFX4","regulatory factor X4",1.18e-07,2.699e-06,0.0437,3.1783,3.1783,7.6265,1.578e-05,-6.3723,-6.3723,-8.393,6.716e-06
"961",54039,54039,"PCBP3","poly(rC) binding protein 3",1.181e-07,2.699e-06,0.0438,3.7579,3.7579,8.0855,9.393e-06,-4.3544,-4.3544,-6.135,1e-04
"962",2170,2170,"FABP3","fatty acid binding protein 3",1.18e-07,2.699e-06,0.0437,-4.2305,-4.2305,-10.7834,6.601e-07,-4.6685,-4.6685,-12.745,1.335e-07
"963",408,408,"ARRB1","arrestin beta 1",1.185e-07,2.705e-06,0.0438,1.2286,1.2286,4.0999,0.0021,-4.6557,-4.6557,-10.9757,5.584e-07
"964",257194,257194,"NEGR1","neuronal growth regulator 1",1.187e-07,2.707e-06,0.0438,-10.7308,-10.7308,-14.4005,4.072e-08,-1.5305,-1.5305,-6.3581,7.51e-05
"965",93663,93663,"ARHGAP18","Rho GTPase activating protein 18",1.192e-07,2.712e-06,0.0439,-3.4743,-3.4743,-14.857,3e-08,-1.0628,-1.0628,-5.9141,1e-04
"966",9755,9755,"TBKBP1","TBK1 binding protein 1",1.191e-07,2.712e-06,0.0439,2.2384,2.2384,7.2691,2.402e-05,-2.2841,-2.2841,-6.0933,1e-04
"967",283659,283659,"PRTG","protogenin",1.193e-07,2.712e-06,0.044,2.2482,2.2482,8.1669,8.587e-06,-1.3764,-1.3764,-4.3906,0.0013
"968",25780,25780,"RASGRP3","RAS guanyl releasing protein 3",1.195e-07,2.713e-06,0.044,-6.6054,-6.6054,-7.5453,1.734e-05,3.5133,3.5133,9.133,3.11e-06
"969",79012,79012,"CAMKV","CaM kinase like vesicle associated",1.204e-07,2.732e-06,0.0441,8.3805,8.3805,9.4457,2.28e-06,2.3589,2.3589,2.4352,0.0347
"970",84649,84649,"DGAT2","diacylglycerol O-acyltransferase 2",1.21e-07,2.742e-06,0.0441,9.0033,9.0033,12.4487,1.675e-07,5.8402,5.8402,7.8423,1.233e-05
"971",133022,133022,"TRAM1L1","translocation associated membrane protein 1 like 1",1.217e-07,2.747e-06,0.0443,-8.8475,-8.8475,-11.3849,3.943e-07,-5.01,-5.01,-11.0981,5.026e-07
"972",1128,1128,"CHRM1","cholinergic receptor muscarinic 1",1.216e-07,2.747e-06,0.0442,8.4266,8.4266,10.3604,9.627e-07,1.6967,1.6967,1.8047,0.1006
"973",6925,6925,"TCF4","transcription factor 4",1.213e-07,2.747e-06,0.0442,1.4421,1.4421,6.9667,3.468e-05,-1.3933,-1.3933,-6.5111,6.157e-05
"974",3710,3710,"ITPR3","inositol 1,4,5-trisphosphate receptor type 3",1.216e-07,2.747e-06,0.0443,-2.972,-2.972,-9.24,2.794e-06,1.2843,1.2843,5.485,2e-04
"975",8825,8825,"LIN7A","lin-7 homolog A, crumbs cell polarity complex component",1.227e-07,2.768e-06,0.0443,-6.0248,-6.0248,-12.5946,1.497e-07,-3.4791,-3.4791,-10.9385,5.766e-07
"976",286827,286827,"TRIM59","tripartite motif containing 59",1.231e-07,2.774e-06,0.0444,-5.3937,-5.3937,-14.556,3.666e-08,-1.6886,-1.6886,-7.2855,2.356e-05
"977",51473,51473,"DCDC2","doublecortin domain containing 2",1.237e-07,2.777e-06,0.0445,-8.6852,-8.6852,-11.5025,3.575e-07,-4.3995,-4.3995,-10.9687,5.617e-07
"978",25960,25960,"ADGRA2","adhesion G protein-coupled receptor A2",1.236e-07,2.777e-06,0.0444,-0.9011,-0.9011,-3.6096,0.0046,-4.3513,-4.3513,-14.3102,4.33e-08
"979",107985911,107985911,"LOC107985911","lymphocyte specific protein 1 pseudogene",1.236e-07,2.777e-06,0.0445,0.9684,0.9684,3.5525,0.0051,-3.86,-3.86,-10.7787,6.628e-07
"980",339145,339145,"CIBAR2","CBY1 interacting BAR domain containing 2",1.241e-07,2.782e-06,0.0446,4.6075,4.6075,8.2026,8.257e-06,-3.5641,-3.5641,-4.6083,9e-04
"981",283547,283547,"LINC00639","long intergenic non-protein coding RNA 639",1.241e-07,2.782e-06,0.0446,-3.0073,-3.0073,-3.3294,0.0074,5.6721,5.6721,9.7864,1.641e-06
"982",90668,90668,"CARMIL3","capping protein regulator and myosin 1 linker 3",1.243e-07,2.783e-06,0.0447,8.2193,8.2193,9.3654,2.467e-06,0.3819,0.3819,0.3665,0.7215
"983",5317,5317,"PKP1","plakophilin 1",1.249e-07,2.79e-06,0.0448,-7.8057,-7.8057,-9.9673,1.383e-06,-8.7234,-8.7234,-12.0415,2.306e-07
"984",9241,9241,"NOG","noggin",1.248e-07,2.79e-06,0.0447,0.1776,0.1776,0.184,0.8576,7.7174,7.7174,10.2447,1.07e-06
"985",92737,92737,"DNER","delta/notch like EGF repeat containing",1.25e-07,2.791e-06,0.0448,-2.8188,-2.8188,-8.9113,3.896e-06,-4.9214,-4.9214,-14.0336,5.239e-08
"986",7048,7048,"TGFBR2","transforming growth factor beta receptor 2",1.252e-07,2.792e-06,0.0448,-6.9643,-6.9643,-14.8038,3.108e-08,-1.2174,-1.2174,-4.7948,7e-04
"987",9472,9472,"AKAP6","A-kinase anchoring protein 6",1.267e-07,2.822e-06,0.0449,4.4569,4.4569,13.8911,5.787e-08,2.717,2.717,8.3995,6.669e-06
"988",5198,5198,"PFAS","phosphoribosylformylglycinamidine synthase",1.275e-07,2.836e-06,0.0449,2.4849,2.4849,11.8876,2.609e-07,0.436,0.436,2.0591,0.0659
"989",105372639,105372639,"LOC105372639","uncharacterized LOC105372639",1.288e-07,2.863e-06,0.045,-0.4877,-0.4877,-0.492,0.6331,7.3021,7.3021,9.8477,1.548e-06
"990",4821,4821,"NKX2-2","NK2 homeobox 2",1.292e-07,2.863e-06,0.045,-3.3508,-3.3508,-3.8588,0.003,5.3076,5.3076,9.6117,1.94e-06
